track_id,rmd_zone_name,trigger_count,object_class,weekday,date,time,duration,enter_direction,enter_azimuth,exit_direction,exit_azimuth,min_speed,avg_speed,max_speed,speed_delta,alarm
39,Scenario 1,1,Vehicle,Tue,2024-05-21,19:54:51.901384,4.06,approaching,159,approaching,159,45.90,58.50,61.20,-12.60,1
60,Scenario 1,1,Vehicle,Tue,2024-05-21,19:54:51.901384,6.43,approaching,163,approaching,179,30.60,54.90,61.20,-23.40,1
73,Scenario 1,1,Vehicle,Tue,2024-05-21,19:54:54.158884,12.43,leftwards,279,approaching,145,0.00,5.40,33.30,23.40,1
86,Scenario 1,1,Vehicle,Tue,2024-05-21,19:54:57.362955,9.07,approaching,161,approaching,155,46.80,50.40,54.00,4.50,1
104,Scenario 1,1,Vehicle,Tue,2024-05-21,19:55:01.268308,7.62,approaching,166,approaching,160,44.10,50.40,53.10,-5.40,1
114,Scenario 1,1,Vehicle,Tue,2024-05-21,19:55:03.977455,1.81,departing,351,rightwards,91,4.50,6.30,11.70,7.20,1
129,Scenario 1,1,Vehicle,Tue,2024-05-21,19:55:07.236447,31.61,leftwards,229,departing,341,0.90,20.70,48.60,30.60,1
104,Scenario 1,1,Vehicle,Tue,2024-05-21,19:55:08.988331,0.05,approaching,172,approaching,172,23.40,23.40,23.40,0.00,0
200,Scenario 1,1,Vehicle,Tue,2024-05-21,19:55:17.058928,6.51,approaching,162,approaching,183,30.60,52.20,62.10,-21.60,1
242,Scenario 1,1,Unknown,Tue,2024-05-21,19:55:23.773328,2.30,departing,345,departing,338,88.20,93.60,94.50,6.30,0
252,Scenario 1,1,Unknown,Tue,2024-05-21,19:55:24.219442,1.25,departing,328,departing,326,108.00,109.80,112.50,-2.70,0
238,Scenario 1,1,Unknown,Tue,2024-05-21,19:55:24.471520,0.80,rightwards,106,rightwards,95,3.60,4.50,4.50,0.90,0
280,Scenario 1,1,Unknown,Tue,2024-05-21,19:55:26.278285,0.65,departing,342,departing,341,93.60,93.60,93.60,0.00,0
273,Scenario 1,1,Unknown,Tue,2024-05-21,19:55:26.378597,1.15,departing,342,leftwards,268,13.50,21.60,46.80,-30.60,0
305,Scenario 1,1,Vehicle,Tue,2024-05-21,19:55:28.677215,3.50,departing,338,departing,351,45.90,46.80,47.70,0.00,1
394,Scenario 1,2,Vehicle,Tue,2024-05-21,19:55:42.360282,6.97,departing,343,departing,342,48.60,49.50,52.20,-3.60,1
407,Scenario 1,2,Vehicle,Tue,2024-05-21,19:55:42.608985,8.66,departing,343,departing,348,45.90,50.40,54.90,-9.00,1
442,Scenario 1,2,Vehicle,Tue,2024-05-21,19:55:49.130306,10.46,departing,344,departing,341,43.20,45.90,49.50,3.60,1
478,Scenario 1,2,Vehicle,Tue,2024-05-21,19:55:56.132964,9.12,approaching,158,approaching,184,36.00,54.00,56.70,-18.00,1
496,Scenario 1,2,Vehicle,Tue,2024-05-21,19:56:00.543548,7.52,approaching,167,approaching,179,38.70,54.90,58.50,-16.20,1
503,Scenario 1,2,Vehicle,Tue,2024-05-21,19:56:01.746489,7.57,approaching,172,approaching,179,40.50,55.80,57.60,-15.30,1
524,Scenario 1,2,Vehicle,Tue,2024-05-21,19:56:05.456642,5.91,approaching,162,approaching,183,42.30,54.90,57.60,-12.60,1
624,Scenario 1,3,Vehicle,Tue,2024-05-21,19:56:19.841370,7.21,departing,334,leftwards,257,6.30,13.50,25.20,-12.60,1
638,Scenario 1,3,Vehicle,Tue,2024-05-21,19:56:21.145620,1.30,approaching,176,approaching,165,46.80,47.70,48.60,-0.90,1
665,Scenario 1,3,Vehicle,Tue,2024-05-21,19:56:23.043791,3.90,departing,341,departing,340,68.40,69.30,69.30,0.90,1
668,Scenario 1,3,Vehicle,Tue,2024-05-21,19:56:24.097468,7.26,approaching,165,approaching,192,29.70,47.70,49.50,-17.10,1
796,Scenario 1,4,Vehicle,Tue,2024-05-21,19:56:45.546009,9.71,departing,350,departing,341,43.20,49.50,51.30,7.20,1
826,Scenario 1,5,Vehicle,Tue,2024-05-21,19:56:52.554907,8.76,departing,341,departing,346,45.90,47.70,50.40,1.80,1
865,Scenario 1,5,Vehicle,Tue,2024-05-21,19:57:01.567909,8.62,approaching,165,approaching,176,26.10,53.10,55.80,-27.00,1
883,Scenario 1,6,Vehicle,Tue,2024-05-21,19:57:07.482789,3.85,departing,346,departing,348,17.10,25.20,28.80,11.70,1
916,Scenario 1,6,Vehicle,Tue,2024-05-21,19:57:12.949584,8.67,approaching,169,approaching,175,36.00,51.30,53.10,-15.30,1
920,Scenario 1,6,Vehicle,Tue,2024-05-21,19:57:13.156059,6.07,departing,349,departing,345,33.30,42.30,47.70,-7.20,1
963,Scenario 1,6,Vehicle,Tue,2024-05-21,19:57:18.716005,7.16,departing,348,departing,340,47.70,53.10,69.30,5.40,1
990,Scenario 1,6,Vehicle,Tue,2024-05-21,19:57:21.020971,3.80,departing,342,departing,344,38.70,43.20,45.90,7.20,1
991,Scenario 1,6,Vehicle,Tue,2024-05-21,19:57:21.020971,7.61,approaching,171,approaching,183,47.70,55.80,59.40,-7.20,1
1036,Scenario 1,6,Unknown,Tue,2024-05-21,19:57:27.626814,0.25,departing,350,departing,351,52.20,52.20,52.20,0.00,0
1208,Scenario 1,7,Vehicle,Tue,2024-05-21,19:58:23.832251,8.93,approaching,170,approaching,172,48.60,54.90,57.60,-3.60,1
1220,Scenario 1,7,Vehicle,Tue,2024-05-21,19:58:28.042144,8.72,approaching,170,approaching,187,36.90,49.50,56.70,-9.90,1
1232,Scenario 1,7,Vehicle,Tue,2024-05-21,19:58:31.360142,7.06,approaching,161,approaching,185,28.80,48.60,55.80,-15.30,1
1238,Scenario 1,7,Vehicle,Tue,2024-05-21,19:58:32.059912,4.41,departing,345,departing,338,35.10,56.70,60.30,-1.80,1
1292,Scenario 1,9,Vehicle,Tue,2024-05-21,19:58:37.718081,2.72,departing,341,departing,343,54.90,55.80,55.80,0.90,1
1300,Scenario 1,9,Vehicle,Tue,2024-05-21,19:58:39.066382,6.26,rightwards,79,approaching,173,6.30,18.00,38.70,6.30,1
1369,Scenario 1,10,Vehicle,Tue,2024-05-21,19:58:48.534487,9.07,approaching,166,approaching,180,26.10,44.10,46.80,-18.00,1
1377,Scenario 1,10,Vehicle,Tue,2024-05-21,19:58:50.088044,8.82,approaching,162,approaching,181,25.20,47.70,49.50,-22.50,1
1431,Scenario 1,11,Vehicle,Tue,2024-05-21,19:59:02.667636,8.96,departing,341,departing,341,45.00,45.90,48.60,-2.70,1
1487,Scenario 1,12,Vehicle,Tue,2024-05-21,19:59:13.435560,26.31,leftwards,284,rightwards,111,0.00,3.60,19.80,18.90,1
1566,Scenario 1,13,Vehicle,Tue,2024-05-21,19:59:38.945001,9.56,departing,345,departing,316,20.70,37.80,50.40,-24.30,1
1635,Scenario 1,14,Human,Tue,2024-05-21,19:59:54.766965,13.64,leftwards,258,leftwards,262,2.70,4.50,26.10,0.90,0
1648,Scenario 1,14,Vehicle,Tue,2024-05-21,19:59:57.824448,10.94,approaching,165,approaching,182,43.20,47.70,51.30,-3.60,1
1713,Scenario 1,15,Vehicle,Tue,2024-05-21,20:00:09.447085,7.82,approaching,165,approaching,176,40.50,53.10,55.80,-11.70,1
1745,Scenario 1,15,Human,Tue,2024-05-21,20:00:11.552297,8.42,approaching,156,leftwards,305,1.80,6.30,17.10,10.80,0
1794,Scenario 1,16,Vehicle,Tue,2024-05-21,20:00:19.524746,13.02,departing,351,departing,341,30.60,37.80,39.60,8.10,1
1824,Scenario 1,16,Vehicle,Tue,2024-05-21,20:00:23.436966,9.66,departing,336,departing,338,35.10,36.00,40.50,-4.50,1
1865,Scenario 1,17,Vehicle,Tue,2024-05-21,20:00:27.042674,11.01,departing,339,departing,347,35.10,38.70,45.90,-8.10,1
1945,Scenario 1,17,Vehicle,Tue,2024-05-21,20:00:40.111182,7.07,approaching,172,approaching,179,47.70,57.60,59.40,-9.00,1
1993,Scenario 1,18,Vehicle,Tue,2024-05-21,20:00:46.927552,6.96,approaching,168,approaching,159,53.10,57.60,62.10,5.40,1
1995,Scenario 1,18,Vehicle,Tue,2024-05-21,20:00:47.683471,10.86,departing,352,rightwards,67,10.80,18.90,28.80,1.80,1
2035,Scenario 1,18,Vehicle,Tue,2024-05-21,20:00:50.790773,6.16,approaching,164,approaching,176,43.20,54.00,57.60,-10.80,1
2104,Scenario 1,19,Vehicle,Tue,2024-05-21,20:01:02.204988,5.61,departing,351,departing,348,2.70,23.40,35.10,32.40,1
2146,Scenario 1,20,Vehicle,Tue,2024-05-21,20:01:10.189366,9.85,departing,349,departing,347,43.20,48.60,50.40,2.70,1
2262,Scenario 1,21,Vehicle,Tue,2024-05-21,20:01:35.319496,8.32,approaching,160,approaching,190,33.30,53.10,54.90,-18.90,1
2287,Scenario 1,21,Unknown,Tue,2024-05-21,20:01:42.747139,1.79,departing,348,departing,349,45.00,47.70,52.20,-0.90,0
2314,Scenario 1,22,Vehicle,Tue,2024-05-21,20:01:45.191259,7.51,departing,343,departing,344,45.90,47.70,48.60,0.90,1
2378,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:02.324332,9.13,approaching,168,approaching,187,26.10,47.70,50.40,-17.10,1
2393,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:05.744764,7.26,approaching,165,approaching,175,43.20,56.70,58.50,-13.50,1
2398,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:05.945971,5.20,departing,350,departing,347,49.50,56.70,57.60,5.40,1
2397,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:06.444594,7.86,approaching,167,approaching,181,39.60,58.50,63.00,-18.90,1
2452,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:11.708074,8.55,approaching,165,approaching,181,17.10,50.40,53.10,-27.90,1
2460,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:11.913039,10.75,departing,347,departing,342,41.40,45.00,50.40,2.70,1
2490,Scenario 1,23,Vehicle,Tue,2024-05-21,20:02:14.056932,0.25,departing,348,departing,345,57.60,57.60,58.50,-0.90,0
2563,Scenario 1,25,Vehicle,Tue,2024-05-21,20:02:44.216054,12.02,departing,344,departing,340,37.80,40.50,43.20,-1.80,1
2587,Scenario 1,25,Vehicle,Tue,2024-05-21,20:02:56.037980,7.81,departing,349,departing,341,53.10,58.50,61.20,4.50,1
2608,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:16.226102,7.11,departing,343,departing,343,60.30,61.20,63.90,-1.80,1
2619,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:18.375863,8.67,approaching,168,approaching,183,31.50,48.60,50.40,-14.40,1
2623,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:23.536097,8.97,approaching,167,approaching,185,24.30,51.30,53.10,-22.50,1
2627,Scenario 1,26,Unknown,Tue,2024-05-21,20:03:25.949491,1.15,departing,345,leftwards,302,12.60,30.60,49.50,-35.10,0
2644,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:27.298070,3.26,departing,342,departing,340,52.20,52.20,53.10,0.00,1
2640,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:30.655342,11.48,approaching,167,approaching,171,42.30,45.90,47.70,-2.70,1
2655,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:31.962368,3.11,departing,340,departing,342,52.20,53.10,53.10,0.90,1
2665,Scenario 1,26,Vehicle,Tue,2024-05-21,20:03:34.669612,5.81,departing,340,departing,339,27.00,28.80,31.50,-4.50,1
2696,Scenario 1,26,Unknown,Tue,2024-05-21,20:03:37.371814,0.90,approaching,163,approaching,163,45.90,45.90,45.90,0.00,0
2734,Scenario 1,27,Vehicle,Tue,2024-05-21,20:03:42.886837,5.70,departing,354,departing,339,19.80,23.40,26.10,-2.70,1
2781,Scenario 1,27,Vehicle,Tue,2024-05-21,20:03:44.638040,9.01,departing,338,leftwards,302,18.00,36.00,46.80,-27.00,1
2806,Scenario 1,27,Vehicle,Tue,2024-05-21,20:03:51.344759,3.00,departing,5,departing,343,0.90,2.70,5.40,-4.50,1
2811,Scenario 1,28,Vehicle,Tue,2024-05-21,20:04:00.222465,9.71,departing,348,departing,347,41.40,46.80,53.10,-6.30,1
2810,Scenario 1,28,Vehicle,Tue,2024-05-21,20:04:00.320914,4.11,leftwards,302,departing,349,4.50,11.70,19.80,14.40,1
2834,Scenario 1,28,Vehicle,Tue,2024-05-21,20:04:04.028452,9.37,departing,348,departing,344,45.00,49.50,53.10,1.80,1
2847,Scenario 1,28,Vehicle,Tue,2024-05-21,20:04:09.031054,10.42,approaching,162,approaching,190,24.30,41.40,46.80,-14.40,1
2853,Scenario 1,28,Vehicle,Tue,2024-05-21,20:04:11.747902,5.20,departing,350,departing,340,39.60,45.00,47.70,5.40,1
2892,Scenario 1,29,Vehicle,Tue,2024-05-21,20:04:18.708145,3.60,departing,340,departing,341,44.10,45.00,45.90,1.80,1
2890,Scenario 1,29,Vehicle,Tue,2024-05-21,20:04:19.853144,9.12,approaching,165,approaching,175,38.70,57.60,58.50,-18.90,1
2922,Scenario 1,29,Unknown,Tue,2024-05-21,20:04:27.026090,1.16,departing,32,rightwards,56,14.40,14.40,16.20,-1.80,0
2949,Scenario 1,30,Vehicle,Tue,2024-05-21,20:04:30.525055,8.47,approaching,166,approaching,189,32.40,52.20,54.90,-18.90,1
2952,Scenario 1,30,Vehicle,Tue,2024-05-21,20:04:33.332195,7.62,approaching,164,approaching,172,49.50,51.30,57.60,0.00,1
2968,Scenario 1,31,Vehicle,Tue,2024-05-21,20:04:40.648837,10.12,approaching,168,approaching,171,36.90,46.80,49.50,-9.00,1
2974,Scenario 1,31,Vehicle,Tue,2024-05-21,20:04:45.363945,3.55,departing,345,departing,342,50.40,54.00,54.90,4.50,1
3002,Scenario 1,32,Vehicle,Tue,2024-05-21,20:04:49.927721,3.94,departing,345,departing,345,54.90,56.70,57.60,1.80,1
3033,Scenario 1,33,Vehicle,Tue,2024-05-21,20:04:58.193146,11.77,departing,341,departing,346,36.00,39.60,46.80,-9.90,1
3056,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:05.548994,9.64,approaching,166,approaching,177,32.40,52.20,54.00,-18.90,1
3066,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:13.629745,9.81,departing,346,departing,346,43.20,48.60,55.80,-5.40,1
3093,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:18.935074,5.31,leftwards,252,leftwards,286,2.70,11.70,23.40,-18.90,1
3099,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:22.543239,9.70,approaching,167,approaching,162,39.60,45.90,49.50,1.80,1
3104,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:25.850699,10.18,approaching,166,approaching,185,17.10,43.20,49.50,-21.60,1
3106,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:26.105580,4.41,departing,343,departing,343,36.90,37.80,38.70,1.80,1
3138,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:31.669721,6.91,rightwards,126,approaching,198,3.60,18.00,34.20,18.90,1
3139,Scenario 1,33,Unknown,Tue,2024-05-21,20:05:32.089249,0.83,departing,348,departing,348,38.70,38.70,38.70,0.00,0
3099,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:32.339857,0.08,approaching,169,approaching,169,27.00,27.00,27.00,0.00,0
3153,Scenario 1,33,Vehicle,Tue,2024-05-21,20:05:34.875853,2.86,departing,340,departing,343,38.70,38.70,39.60,0.00,1
3187,Scenario 1,34,Vehicle,Tue,2024-05-21,20:05:41.733055,9.58,approaching,164,approaching,182,34.20,45.90,48.60,-10.80,1
3190,Scenario 1,34,Vehicle,Tue,2024-05-21,20:05:44.539242,9.12,approaching,162,approaching,170,28.80,47.70,50.40,-17.10,1
3196,Scenario 1,34,Vehicle,Tue,2024-05-21,20:05:50.762432,10.32,approaching,166,approaching,197,26.10,44.10,48.60,-18.00,1
3215,Scenario 1,34,Vehicle,Tue,2024-05-21,20:05:53.213209,10.37,approaching,158,approaching,162,37.80,49.50,50.40,-12.60,1
3225,Scenario 1,34,Vehicle,Tue,2024-05-21,20:05:56.777371,4.70,departing,345,departing,340,49.50,54.00,54.90,4.50,1
3237,Scenario 1,34,Vehicle,Tue,2024-05-21,20:05:58.227334,8.81,approaching,160,approaching,185,40.50,47.70,54.90,-3.60,1
3256,Scenario 1,34,Unknown,Tue,2024-05-21,20:06:03.040305,0.54,departing,344,departing,344,54.00,54.00,54.00,0.00,0
3298,Scenario 1,35,Vehicle,Tue,2024-05-21,20:06:10.452079,10.44,departing,346,departing,342,31.50,45.90,51.30,6.30,1
3313,Scenario 1,35,Unknown,Tue,2024-05-21,20:06:11.865451,1.40,departing,331,departing,329,97.20,98.10,99.90,-2.70,0
3320,Scenario 1,35,Unknown,Tue,2024-05-21,20:06:13.059815,0.85,departing,335,departing,335,91.80,91.80,91.80,0.00,0
3325,Scenario 1,35,Vehicle,Tue,2024-05-21,20:06:14.161803,3.75,departing,339,departing,347,27.00,27.90,29.70,-1.80,1
3338,Scenario 1,35,Vehicle,Tue,2024-05-21,20:06:16.413227,6.96,approaching,160,approaching,179,33.30,49.50,54.90,-16.20,1
3345,Scenario 1,35,Vehicle,Tue,2024-05-21,20:06:19.416403,1.86,departing,3,departing,341,46.80,47.70,48.60,-0.90,1
3347,Scenario 1,35,Vehicle,Tue,2024-05-21,20:06:20.015513,0.20,departing,344,departing,344,46.80,46.80,46.80,0.00,0
3363,Scenario 1,36,Vehicle,Tue,2024-05-21,20:06:34.849255,9.66,departing,345,departing,341,45.00,48.60,52.20,1.80,1
3382,Scenario 1,37,Vehicle,Tue,2024-05-21,20:06:48.671961,7.17,approaching,155,approaching,170,48.60,60.30,62.10,-9.90,1
3386,Scenario 1,37,Vehicle,Tue,2024-05-21,20:06:50.835221,6.71,departing,349,departing,343,48.60,51.30,54.00,0.90,1
3389,Scenario 1,37,Vehicle,Tue,2024-05-21,20:06:51.540944,8.56,approaching,164,approaching,174,34.20,54.00,55.80,-19.80,1
3423,Scenario 1,37,Vehicle,Tue,2024-05-21,20:06:59.500833,0.60,departing,347,departing,341,49.50,49.50,49.50,0.00,0
3436,Scenario 1,38,Vehicle,Tue,2024-05-21,20:07:06.220699,9.71,departing,343,departing,345,45.90,49.50,50.40,0.90,1
3449,Scenario 1,38,Vehicle,Tue,2024-05-21,20:07:10.826530,5.45,departing,341,departing,348,52.20,53.10,54.90,-1.80,1
3476,Scenario 1,40,Vehicle,Tue,2024-05-21,20:07:29.314715,10.51,departing,350,departing,339,37.80,45.90,51.30,9.00,1
3518,Scenario 1,40,Vehicle,Tue,2024-05-21,20:07:32.824425,9.31,departing,348,departing,341,48.60,51.30,52.20,0.90,1
3526,Scenario 1,39,Unknown,Tue,2024-05-21,20:07:33.426819,0.50,leftwards,233,leftwards,233,188.10,188.10,188.10,0.00,0
3557,Scenario 1,40,Vehicle,Tue,2024-05-21,20:07:41.040679,10.12,departing,344,departing,342,45.00,46.80,49.50,-0.90,1
3592,Scenario 1,40,Vehicle,Tue,2024-05-21,20:07:49.459566,12.92,departing,342,departing,345,33.30,36.90,41.40,2.70,1
3621,Scenario 1,40,Vehicle,Tue,2024-05-21,20:07:53.172313,12.87,departing,341,departing,341,29.70,37.80,42.30,5.40,1
3645,Scenario 1,40,Vehicle,Tue,2024-05-21,20:07:55.424469,12.67,departing,347,departing,347,35.10,37.80,41.40,4.50,1
3674,Scenario 1,40,Vehicle,Tue,2024-05-21,20:08:00.535184,11.41,departing,344,departing,339,38.70,42.30,45.00,-0.90,1
3694,Scenario 1,40,Vehicle,Tue,2024-05-21,20:08:04.588041,76.45,rightwards,86,leftwards,278,0.00,3.60,30.60,10.80,1
3699,Scenario 1,40,Vehicle,Tue,2024-05-21,20:08:05.310387,11.25,departing,338,departing,345,37.80,38.70,43.20,-4.50,1
3884,Scenario 1,40,Vehicle,Tue,2024-05-21,20:08:47.520595,5.26,approaching,162,approaching,169,50.40,52.20,54.90,4.50,1
3893,Scenario 1,40,Vehicle,Tue,2024-05-21,20:08:49.934258,9.81,departing,345,departing,343,47.70,48.60,50.40,-0.90,1
3922,Scenario 1,40,Vehicle,Tue,2024-05-21,20:08:55.949811,8.41,departing,345,departing,340,50.40,56.70,61.20,1.80,1
3962,Scenario 1,40,Vehicle,Tue,2024-05-21,20:09:02.257996,7.46,departing,340,departing,339,54.00,54.90,55.80,0.90,1
4011,Scenario 1,40,Vehicle,Tue,2024-05-21,20:09:10.968947,8.77,rightwards,134,approaching,161,18.90,37.80,51.30,32.40,1
4055,Scenario 1,40,Vehicle,Tue,2024-05-21,20:09:16.437925,9.01,departing,346,departing,347,51.30,52.20,54.90,0.00,1
4011,Scenario 1,40,Vehicle,Tue,2024-05-21,20:09:19.840671,0.20,approaching,186,approaching,201,18.00,19.80,21.60,3.60,0
4157,Scenario 1,41,Vehicle,Tue,2024-05-21,20:09:34.128748,9.61,departing,348,departing,345,43.20,50.40,52.20,4.50,1
4244,Scenario 1,42,Vehicle,Tue,2024-05-21,20:09:48.259182,9.61,departing,349,departing,344,45.00,49.50,52.20,0.00,1
4269,Scenario 1,42,Vehicle,Tue,2024-05-21,20:09:51.210418,7.92,departing,345,departing,340,45.90,52.20,54.90,7.20,1
4307,Scenario 1,42,Vehicle,Tue,2024-05-21,20:09:58.065283,9.68,approaching,163,approaching,187,32.40,45.90,48.60,-11.70,1
4315,Scenario 1,42,Vehicle,Tue,2024-05-21,20:09:59.127126,5.50,departing,343,departing,347,54.00,54.90,56.70,0.00,1
4363,Scenario 1,42,Vehicle,Tue,2024-05-21,20:10:06.437730,1.30,departing,344,departing,338,54.00,54.00,54.90,0.00,1
4441,Scenario 1,43,Vehicle,Tue,2024-05-21,20:10:19.507236,6.61,approaching,166,approaching,178,53.10,67.50,68.40,-15.30,1
4459,Scenario 1,43,Vehicle,Tue,2024-05-21,20:10:24.219353,7.16,approaching,167,approaching,187,27.90,54.00,58.50,-25.20,1
4494,Scenario 1,43,Vehicle,Tue,2024-05-21,20:10:29.981702,7.57,approaching,163,approaching,174,45.00,51.30,53.10,-4.50,1
4555,Scenario 1,44,Vehicle,Tue,2024-05-21,20:10:44.470263,9.21,departing,351,departing,341,47.70,52.20,54.00,3.60,1
4589,Scenario 1,44,Vehicle,Tue,2024-05-21,20:10:48.929432,7.91,departing,339,departing,341,51.30,54.00,54.90,0.90,1
4636,Scenario 1,44,Vehicle,Tue,2024-05-21,20:10:55.034456,7.51,departing,345,departing,343,58.50,62.10,64.80,6.30,1
4767,Scenario 1,45,Vehicle,Tue,2024-05-21,20:11:22.836330,9.88,approaching,161,approaching,154,48.60,52.20,58.50,9.00,1
4827,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:31.859777,7.47,approaching,160,approaching,161,52.20,54.90,58.50,6.30,1
4832,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:35.464740,11.10,approaching,159,approaching,173,33.30,46.80,47.70,-13.50,1
4880,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:37.482118,6.36,departing,342,departing,347,41.40,44.10,45.90,0.00,1
4884,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:38.434629,11.31,approaching,154,approaching,186,29.70,45.90,48.60,-16.20,1
4827,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:39.480359,0.06,approaching,192,approaching,192,23.40,23.40,23.40,0.00,0
4914,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:41.731972,2.11,departing,336,departing,335,18.90,19.80,20.70,-0.90,1
4925,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:42.689110,2.86,departing,358,departing,333,20.70,37.80,51.30,-15.30,1
4951,Scenario 1,46,Vehicle,Tue,2024-05-21,20:11:44.640868,3.35,departing,339,departing,341,45.00,45.90,46.80,-0.90,1
4957,Scenario 1,46,Unknown,Tue,2024-05-21,20:11:45.748455,0.70,departing,337,departing,338,43.20,43.20,44.10,-0.90,0
4996,Scenario 1,46,Unknown,Tue,2024-05-21,20:11:48.044057,0.50,departing,348,departing,348,17.10,17.10,17.10,0.00,0
5007,Scenario 1,47,Vehicle,Tue,2024-05-21,20:11:49.497596,3.50,departing,344,departing,347,45.90,46.80,48.60,0.90,1
5147,Scenario 1,48,Vehicle,Tue,2024-05-21,20:12:14.953314,9.51,departing,345,departing,341,46.80,49.50,51.30,2.70,1
5168,Scenario 1,48,Vehicle,Tue,2024-05-21,20:12:20.354739,8.12,approaching,162,approaching,188,28.80,54.00,55.80,-22.50,1
5180,Scenario 1,48,Vehicle,Tue,2024-05-21,20:12:26.569619,7.77,approaching,165,approaching,170,40.50,54.90,58.50,-11.70,1
5215,Scenario 1,49,Vehicle,Tue,2024-05-21,20:12:38.140213,10.64,approaching,165,approaching,202,27.90,49.50,52.20,-19.80,1
5266,Scenario 1,49,Vehicle,Tue,2024-05-21,20:12:47.316732,6.06,approaching,164,approaching,161,54.90,56.70,58.50,-1.80,1
5268,Scenario 1,49,Vehicle,Tue,2024-05-21,20:12:47.673762,7.26,approaching,165,approaching,160,53.10,56.70,57.60,-3.60,1
5320,Scenario 1,49,Vehicle,Tue,2024-05-21,20:12:51.674269,19.08,departing,328,rightwards,73,4.50,9.90,17.10,-2.70,1
5349,Scenario 1,49,Vehicle,Tue,2024-05-21,20:12:52.276212,7.01,approaching,164,approaching,163,54.00,54.90,57.60,1.80,1
5368,Scenario 1,49,Vehicle,Tue,2024-05-21,20:12:54.386015,7.11,approaching,167,approaching,162,55.80,56.70,58.50,0.90,1
5458,Scenario 1,50,Vehicle,Tue,2024-05-21,20:13:10.758360,9.68,approaching,162,approaching,185,37.80,49.50,52.20,-13.50,1
5460,Scenario 1,50,Vehicle,Tue,2024-05-21,20:13:16.429561,3.96,departing,347,rightwards,130,11.70,18.00,28.80,-16.20,1
5489,Scenario 1,51,Vehicle,Tue,2024-05-21,20:13:22.735317,4.51,rightwards,62,departing,40,17.10,22.50,33.30,0.90,1
5575,Scenario 1,53,Vehicle,Tue,2024-05-21,20:13:41.385473,8.17,departing,346,departing,345,45.90,59.40,65.70,18.00,1
5637,Scenario 1,53,Vehicle,Tue,2024-05-21,20:13:49.352972,9.41,departing,346,departing,341,41.40,51.30,54.00,12.60,1
5673,Scenario 1,54,Vehicle,Tue,2024-05-21,20:13:53.610691,8.66,departing,348,departing,344,45.90,54.00,64.80,-15.30,1
5716,Scenario 1,54,Vehicle,Tue,2024-05-21,20:14:01.816329,5.97,approaching,166,approaching,161,52.20,62.10,67.50,-5.40,1
5779,Scenario 1,55,Vehicle,Tue,2024-05-21,20:14:15.350094,9.41,departing,352,departing,341,40.50,51.30,54.00,13.50,1
5821,Scenario 1,56,Vehicle,Tue,2024-05-21,20:14:30.039242,9.90,departing,346,departing,339,44.10,48.60,52.20,4.50,1
5879,Scenario 1,57,Vehicle,Tue,2024-05-21,20:14:54.419232,1.20,leftwards,292,departing,17,1.80,2.70,3.60,0.90,1
5884,Scenario 1,58,Vehicle,Tue,2024-05-21,20:14:57.776737,3.66,departing,345,departing,350,18.90,27.90,33.30,14.40,1
5892,Scenario 1,59,Vehicle,Tue,2024-05-21,20:15:02.485386,7.12,leftwards,251,rightwards,71,0.90,18.00,36.00,-28.80,1
5911,Scenario 1,59,Vehicle,Tue,2024-05-21,20:15:06.550439,8.62,approaching,161,approaching,172,22.50,48.60,54.00,-25.20,1
5907,Scenario 1,59,Vehicle,Tue,2024-05-21,20:15:06.957644,2.94,rightwards,74,rightwards,125,0.90,3.60,9.90,-8.10,1
5943,Scenario 1,60,Vehicle,Tue,2024-05-21,20:15:14.372790,11.97,leftwards,277,departing,360,1.80,23.40,33.30,29.70,1
